chrom	start	end	nSites	recombRate	CI95LO	CI95HI
b'HemMar#1#scaffold_1'	14214000	14260000	252	3.8692467088846235e-11	0	3.9055890307690364e-10
b'HemMar#1#scaffold_1'	14260000	14306000	164	5.314562012267893e-10	1.795897652387318e-10	8.833226372148467e-10
b'HemMar#1#scaffold_1'	14306000	14352000	261	0	0	3.518664359880574e-10
b'HemMar#1#scaffold_1'	14352000	14398000	122	2.5073679184953147e-10	0	6.026032278375889e-10
b'HemMar#1#scaffold_1'	14398000	14444000	225	0	0	3.518664359880574e-10
b'HemMar#1#scaffold_1'	14444000	14490000	337	0	0	3.518664359880574e-10
b'HemMar#1#scaffold_1'	14490000	14536000	179	6.163514912756548e-10	2.644850552875974e-10	9.682179272637123e-10
b'HemMar#1#scaffold_1'	14582000	14628000	83	4.155102269351423e-10	6.364379094708487e-11	7.673766629231997e-10
b'HemMar#1#scaffold_1'	14628000	14674000	156	4.208090965034745e-10	6.894266051541705e-11	7.726755324915319e-10
b'HemMar#1#scaffold_1'	14674000	14720000	249	5.591975191796494e-11	0	4.0778618790602235e-10
b'HemMar#1#scaffold_1'	14720000	14766000	303	0	0	3.518664359880574e-10
b'HemMar#1#scaffold_1'	14766000	14812000	341	4.426275421743211e-11	0	3.961291902054895e-10
b'HemMar#1#scaffold_1'	14812000	14858000	534	0	0	3.518664359880574e-10
b'HemMar#1#scaffold_1'	14858000	14904000	536	0	0	3.518664359880574e-10
b'HemMar#1#scaffold_1'	14904000	14950000	84	7.563827678326325e-10	4.0451633184457503e-10	1.1082492038206899e-09
b'HemMar#1#scaffold_1'	14950000	14996000	289	0	0	3.518664359880574e-10
b'HemMar#1#scaffold_1'	14996000	15042000	189	0	0	3.518664359880574e-10
b'HemMar#1#scaffold_1'	15042000	15088000	456	0	0	3.518664359880574e-10
b'HemMar#1#scaffold_1'	15088000	15134000	261	0	0	3.518664359880574e-10
b'HemMar#1#scaffold_1'	15134000	15180000	363	0	0	3.518664359880574e-10
b'HemMar#1#scaffold_1'	15180000	15226000	120	5.788162034710925e-10	2.2694976748303507e-10	9.306826394591499e-10
b'HemMar#1#scaffold_1'	15226000	15272000	335	0	0	3.518664359880574e-10
b'HemMar#1#scaffold_1'	15272000	15318000	160	2.1838764084499968e-10	0	5.702540768330571e-10
b'HemMar#1#scaffold_1'	15318000	15364000	72	4.5710668587662854e-10	1.0524024988857109e-10	8.08973121864686e-10
b'HemMar#1#scaffold_1'	15364000	15410000	318	0	0	3.518664359880574e-10
b'HemMar#1#scaffold_1'	15410000	15456000	304	0	0	3.518664359880574e-10
b'HemMar#1#scaffold_1'	15456000	15502000	382	4.66715850646807e-11	0	3.985380210527381e-10
b'HemMar#1#scaffold_1'	15502000	15548000	418	0	0	3.518664359880574e-10
b'HemMar#1#scaffold_1'	15548000	15594000	489	0	0	3.518664359880574e-10
b'HemMar#1#scaffold_1'	15594000	15640000	739	0	0	3.518664359880574e-10
b'HemMar#1#scaffold_1'	15640000	15686000	408	0	0	3.518664359880574e-10
b'HemMar#1#scaffold_1'	15686000	15732000	207	1.5936162227869971e-10	0	5.112280582667571e-10
b'HemMar#1#scaffold_1'	15732000	15778000	200	4.1184612820096644e-11	0	3.9305104880815405e-10
b'HemMar#1#scaffold_1'	15778000	15824000	164	2.9125423715156103e-10	0	6.431206731396184e-10
b'HemMar#1#scaffold_1'	15824000	15870000	352	4.56395970942867e-11	0	3.975060330823441e-10
b'HemMar#1#scaffold_1'	15870000	15916000	106	6.369616180701463e-10	2.8509518208208884e-10	9.888280540582037e-10
b'HemMar#1#scaffold_1'	15916000	15962000	359	0	0	3.518664359880574e-10
b'HemMar#1#scaffold_1'	15962000	16008000	365	0	0	3.518664359880574e-10
b'HemMar#1#scaffold_1'	16008000	16054000	239	4.9786445135119824e-11	0	4.0165288112317723e-10
b'HemMar#1#scaffold_1'	16054000	16100000	139	3.947686859421737e-10	4.290224995411626e-11	7.466351219302311e-10
b'HemMar#1#scaffold_1'	16100000	16146000	92	7.627982286298548e-10	4.1093179264179734e-10	1.1146646646179122e-09
b'HemMar#1#scaffold_1'	16146000	16192000	227	0	0	3.518664359880574e-10
b'HemMar#1#scaffold_1'	16192000	16238000	109	5.534822515911472e-10	2.0161581560308973e-10	9.053486875792046e-10
b'HemMar#1#scaffold_1'	16238000	16284000	213	2.118613798412182e-10	0	5.637278158292756e-10
b'HemMar#1#scaffold_1'	16284000	16330000	121	0	0	3.518664359880574e-10
b'HemMar#1#scaffold_1'	16330000	16376000	114	8.560040709933609e-10	5.041376350053035e-10	1.2078705069814183e-09
b'HemMar#1#scaffold_1'	16422000	16468000	80	7.11965198205538e-10	3.600987622174806e-10	1.0638316341935955e-09
b'HemMar#1#scaffold_1'	16468000	16514000	270	3.801497152779263e-10	2.8283279289868867e-11	7.320161512659837e-10
b'HemMar#1#scaffold_1'	16514000	16560000	179	7.885131482313613e-11	0	4.3071775081119353e-10
b'HemMar#1#scaffold_1'	16560000	16606000	245	1.1711925825711692e-10	0	4.689856942451743e-10
b'HemMar#1#scaffold_1'	16606000	16652000	288	8.018113203092806e-11	0	4.3204756801898546e-10
b'HemMar#1#scaffold_1'	16652000	16698000	132	2.1373424689859916e-10	0	5.656006828866566e-10
b'HemMar#1#scaffold_1'	16698000	16744000	298	1.0624344495864198e-10	0	4.581098809466994e-10
b'HemMar#1#scaffold_1'	16744000	16790000	93	5.985377813222862e-10	2.466713453342287e-10	9.504042173103436e-10
b'HemMar#1#scaffold_1'	16790000	16836000	126	3.747859975266854e-10	2.2919561538627918e-11	7.266524335147428e-10
b'HemMar#1#scaffold_1'	16836000	16882000	200	2.7807395133992265e-10	0	6.299403873279801e-10
b'HemMar#1#scaffold_1'	16882000	16928000	223	4.386541569028851e-10	8.678772091482763e-11	7.905205928909425e-10
b'HemMar#1#scaffold_1'	16928000	16974000	266	8.217231481275527e-11	0	4.340387508008127e-10
b'HemMar#1#scaffold_1'	16974000	17020000	219	0	0	3.518664359880574e-10
b'HemMar#1#scaffold_1'	17020000	17066000	60	8.430239126865926e-10	4.911574766985352e-10	1.19489034867465e-09
b'HemMar#1#scaffold_1'	17066000	17112000	105	4.302174512522884e-10	7.835101526423092e-11	7.820838872403458e-10
b'HemMar#1#scaffold_1'	17112000	17158000	105	1.648966938377587e-10	0	5.167631298258161e-10
b'HemMar#1#scaffold_1'	17158000	17204000	123	1.4181696786567733e-10	0	4.936834038537347e-10
b'HemMar#1#scaffold_1'	17204000	17250000	98	6.243853651675211e-10	2.7251892917946366e-10	9.762518011555785e-10
b'HemMar#1#scaffold_1'	17250000	17296000	68	5.12922075201704e-10	1.6105563921364657e-10	8.647885111897614e-10
b'HemMar#1#scaffold_1'	17296000	17342000	52	8.469268284897295e-10	4.950603925016721e-10	1.198793264477787e-09
b'HemMar#1#scaffold_1'	17388000	17434000	186	0	0	3.518664359880574e-10
b'HemMar#1#scaffold_1'	17434000	17480000	188	2.527288335476885e-10	0	6.045952695357459e-10
b'HemMar#1#scaffold_1'	17526000	17572000	226	1.529957638995295e-10	0	5.048621998875869e-10
b'HemMar#1#scaffold_1'	17572000	17618000	77	6.143781310076737e-10	2.625116950196163e-10	9.662445669957311e-10
b'HemMar#1#scaffold_1'	17618000	17664000	214	6.998815338181192e-10	3.480150978300617e-10	1.0517479698061766e-09
b'HemMar#1#scaffold_1'	17664000	17710000	510	0	0	3.518664359880574e-10
b'HemMar#1#scaffold_1'	17710000	17756000	372	0	0	3.518664359880574e-10
b'HemMar#1#scaffold_1'	17756000	17802000	171	4.064211743319746e-10	5.455473834391716e-11	7.58287610320032e-10
b'HemMar#1#scaffold_1'	17802000	17848000	113	6.370986152247681e-10	2.852321792367106e-10	9.889650512128255e-10
b'HemMar#1#scaffold_1'	17848000	17894000	432	0	0	3.518664359880574e-10
b'HemMar#1#scaffold_1'	17894000	17940000	222	2.6494906563156385e-10	0	6.168155016196213e-10
b'HemMar#1#scaffold_1'	17940000	17986000	287	0	0	3.518664359880574e-10
b'HemMar#1#scaffold_1'	17986000	18032000	143	4.603639113287516e-10	1.0849747534069415e-10	8.12230347316809e-10
b'HemMar#1#scaffold_1'	18032000	18078000	154	5.294858471659629e-10	1.7761941117790546e-10	8.813522831540203e-10
b'HemMar#1#scaffold_1'	18078000	18124000	300	0	0	3.518664359880574e-10
b'HemMar#1#scaffold_1'	18124000	18170000	142	3.177792912520169e-10	0	6.696457272400743e-10
b'HemMar#1#scaffold_1'	18170000	18216000	352	0	0	3.518664359880574e-10
b'HemMar#1#scaffold_1'	18216000	18262000	55	6.646135703954517e-10	3.1274713440739425e-10	1.0164800063835091e-09
b'HemMar#1#scaffold_1'	18262000	18308000	69	6.053238645158676e-10	2.5345742852781016e-10	9.57190300503925e-10
b'HemMar#1#scaffold_1'	18308000	18354000	145	4.614601032948062e-10	1.0959366730674872e-10	8.133265392828636e-10
b'HemMar#1#scaffold_1'	18354000	18400000	221	0	0	3.518664359880574e-10
b'HemMar#1#scaffold_1'	18400000	18446000	487	5.522703589788817e-11	0	4.0709347188594557e-10
b'HemMar#1#scaffold_1'	18446000	18492000	236	0	0	3.518664359880574e-10
b'HemMar#1#scaffold_1'	18492000	18538000	248	2.225166663719871e-10	0	5.743831023600445e-10
b'HemMar#1#scaffold_1'	18538000	18584000	383	3.0341867800323655e-11	0	3.8220830378838106e-10
b'HemMar#1#scaffold_1'	18584000	18630000	185	0	0	3.518664359880574e-10
b'HemMar#1#scaffold_1'	18630000	18676000	64	5.057786828148776e-10	1.5391224682682017e-10	8.57645118802935e-10
b'HemMar#1#scaffold_1'	18676000	18722000	272	0	0	3.518664359880574e-10
b'HemMar#1#scaffold_1'	18722000	18768000	266	2.5656947791690634e-10	0	6.084359139049637e-10
b'HemMar#1#scaffold_1'	18768000	18814000	75	6.151215230912157e-10	2.6325508710315825e-10	9.669879590792731e-10
b'HemMar#1#scaffold_1'	18814000	18860000	263	0	0	3.518664359880574e-10
b'HemMar#1#scaffold_1'	18860000	18906000	165	0	0	3.518664359880574e-10
b'HemMar#1#scaffold_1'	18906000	18952000	64	5.667439197250449e-10	2.1487748373698744e-10	9.186103557131023e-10
b'HemMar#1#scaffold_1'	18952000	18998000	138	1.6941910304384737e-10	0	5.212855390319048e-10
b'HemMar#1#scaffold_1'	18998000	19044000	72	7.029272511240004e-10	3.51060815135943e-10	1.0547936871120578e-09
b'HemMar#1#scaffold_1'	19044000	19090000	61	7.71907680495858e-10	4.200412445078006e-10	1.1237741164839155e-09
b'HemMar#1#scaffold_1'	19090000	19136000	172	3.302219826653404e-10	0	6.820884186533978e-10
b'HemMar#1#scaffold_1'	19182000	19228000	68	1.0137938721295098e-09	6.619274361414524e-10	1.3656603081175672e-09
b'HemMar#1#scaffold_1'	19274000	19320000	70	3.351324073234686e-10	0	6.86998843311526e-10
b'HemMar#1#scaffold_1'	19320000	19366000	114	6.295098747208805e-10	2.7764343873282305e-10	9.81376310708938e-10
b'HemMar#1#scaffold_1'	19366000	19412000	120	0	0	3.518664359880574e-10
b'HemMar#1#scaffold_1'	19412000	19458000	141	3.652578239498485e-10	1.339138796179102e-11	7.171242599379059e-10
b'HemMar#1#scaffold_1'	19458000	19504000	275	3.1127257059474077e-10	0	6.631390065827982e-10
b'HemMar#1#scaffold_1'	19504000	19550000	127	1.5027579061176922e-10	0	5.021422265998266e-10
b'HemMar#1#scaffold_1'	19550000	19596000	101	1.960493743947178e-10	0	5.479158103827752e-10
b'HemMar#1#scaffold_1'	19596000	19642000	275	0	0	3.518664359880574e-10
b'HemMar#1#scaffold_1'	19642000	19688000	176	0	0	3.518664359880574e-10
b'HemMar#1#scaffold_1'	19688000	19734000	276	1.457559581546704e-10	0	4.976223941427278e-10
b'HemMar#1#scaffold_1'	19734000	19780000	107	2.185652217962101e-10	0	5.704316577842675e-10
b'HemMar#1#scaffold_1'	19780000	19826000	125	7.495949668063914e-10	3.9772853081833396e-10	1.1014614027944488e-09
b'HemMar#1#scaffold_1'	19872000	19918000	319	8.456332314615816e-11	0	4.3642975913421557e-10
b'HemMar#1#scaffold_1'	19918000	19964000	217	5.03437921086775e-10	1.5157148509871757e-10	8.553043570748324e-10
b'HemMar#1#scaffold_1'	19964000	20010000	143	8.024842429245264e-10	4.5061780693646893e-10	1.1543506789125838e-09
b'HemMar#1#scaffold_1'	20010000	20056000	65	7.715656170674693e-10	4.196991810794119e-10	1.1234320530555268e-09
b'HemMar#1#scaffold_1'	20056000	20102000	295	0	0	3.518664359880574e-10
b'HemMar#1#scaffold_1'	20102000	20148000	204	3.273901355256087e-10	0	6.792565715136661e-10
b'HemMar#1#scaffold_1'	20148000	20194000	218	1.6499675759019394e-10	0	5.168631935782513e-10
b'HemMar#1#scaffold_1'	20194000	20240000	394	0	0	3.518664359880574e-10
b'HemMar#1#scaffold_1'	20240000	20286000	201	4.757071631882001e-10	1.2384072720014268e-10	8.275735991762575e-10
b'HemMar#1#scaffold_1'	20286000	20332000	214	1.2455640002877422e-10	0	4.764228360168316e-10
b'HemMar#1#scaffold_1'	20332000	20378000	294	0	0	3.518664359880574e-10
b'HemMar#1#scaffold_1'	20378000	20424000	181	0	0	3.518664359880574e-10
b'HemMar#1#scaffold_1'	20424000	20470000	436	0	0	3.518664359880574e-10
b'HemMar#1#scaffold_1'	20470000	20516000	467	0	0	3.518664359880574e-10
b'HemMar#1#scaffold_1'	20516000	20562000	215	0	0	3.518664359880574e-10
b'HemMar#1#scaffold_1'	20562000	20608000	160	1.1930605923308229e-10	0	4.711724952211397e-10
b'HemMar#1#scaffold_1'	20608000	20654000	123	5.47942241263191e-10	1.960758052751335e-10	8.998086772512484e-10
b'HemMar#1#scaffold_1'	20654000	20700000	323	5.532430817225111e-11	0	4.071907441603085e-10
b'HemMar#1#scaffold_1'	20700000	20746000	109	4.411946166776933e-10	8.932818068963583e-11	7.930610526657507e-10
b'HemMar#1#scaffold_1'	20746000	20792000	344	0	0	3.518664359880574e-10
b'HemMar#1#scaffold_1'	20792000	20838000	350	2.162751744608169e-11	0	3.734939534341391e-10
b'HemMar#1#scaffold_1'	20838000	20884000	149	2.1840310133893838e-10	0	5.702695373269958e-10
b'HemMar#1#scaffold_1'	20884000	20930000	135	9.431889482134044e-11	0	4.4618533080939785e-10
b'HemMar#1#scaffold_1'	20930000	20976000	205	0	0	3.518664359880574e-10
b'HemMar#1#scaffold_1'	21022000	21068000	74	5.924025419776986e-10	2.405361059896411e-10	9.44268977965756e-10
b'HemMar#1#scaffold_1'	21068000	21114000	61	6.039182479419606e-10	2.520518119539031e-10	9.55784683930018e-10
b'HemMar#1#scaffold_1'	21206000	21252000	96	4.846474085372099e-10	1.3278097254915244e-10	8.365138445252673e-10
b'HemMar#1#scaffold_1'	21252000	21298000	102	6.688948388419163e-10	3.170284028538589e-10	1.0207612748299737e-09
b'HemMar#1#scaffold_1'	21298000	21344000	92	4.047510115284536e-10	5.288457554039615e-11	7.56617447516511e-10
b'HemMar#1#scaffold_1'	21390000	21436000	133	5.993887526761501e-10	2.4752231668809263e-10	9.512551886642075e-10
b'HemMar#1#scaffold_1'	21436000	21482000	238	0	0	3.518664359880574e-10
b'HemMar#1#scaffold_1'	21482000	21528000	80	3.2067340982566794e-10	0	6.725398458137253e-10
b'HemMar#1#scaffold_1'	21528000	21574000	98	4.958974946264453e-10	1.440310586383878e-10	8.477639306145027e-10
b'HemMar#1#scaffold_1'	21574000	21620000	68	4.2390012164575883e-10	7.203368565770137e-11	7.757665576338162e-10
b'HemMar#1#scaffold_1'	21620000	21666000	100	2.975801942506354e-11	0	3.8162445541312095e-10
b'HemMar#1#scaffold_1'	21666000	21712000	84	3.667239941250144e-10	1.4857558136956953e-11	7.185904301130718e-10
b'HemMar#1#scaffold_1'	21712000	21758000	108	5.565683379645343e-10	2.047019019764768e-10	9.084347739525917e-10
b'HemMar#1#scaffold_1'	21758000	21804000	83	5.665025642363388e-10	2.1463612824828135e-10	9.183690002243962e-10
b'HemMar#1#scaffold_1'	21850000	21896000	123	1.4355605870467414e-10	0	4.954224946927315e-10
b'HemMar#1#scaffold_1'	21942000	21988000	164	2.0890606347906053e-10	0	5.607724994671179e-10
b'HemMar#1#scaffold_1'	21988000	22034000	137	9.730043650799792e-10	6.211379290919218e-10	1.3248708010680366e-09
b'HemMar#1#scaffold_1'	22080000	22126000	153	2.8173057288545607e-10	0	6.335970088735135e-10
b'HemMar#1#scaffold_1'	22126000	22172000	132	2.365451320594171e-10	0	5.884115680474745e-10
b'HemMar#1#scaffold_1'	22172000	22218000	150	4.803871835408282e-10	1.2852074755277072e-10	8.322536195288856e-10
b'HemMar#1#scaffold_1'	22218000	22264000	204	1.6039339552001084e-10	0	5.122598315080682e-10
b'HemMar#1#scaffold_1'	22310000	22356000	193	3.211789204150698e-11	0	3.839843280295644e-10
b'HemMar#1#scaffold_1'	22356000	22402000	367	0	0	3.518664359880574e-10
b'HemMar#1#scaffold_1'	22402000	22448000	84	5.432712395320272e-10	1.9140480354396973e-10	8.951376755200846e-10
b'HemMar#1#scaffold_1'	22448000	22494000	223	3.647465540044663e-10	1.2880118016408823e-11	7.166129899925237e-10
b'HemMar#1#scaffold_1'	22494000	22540000	244	0	0	3.518664359880574e-10
b'HemMar#1#scaffold_1'	22540000	22586000	195	0	0	3.518664359880574e-10
b'HemMar#1#scaffold_1'	22632000	22678000	51	9.651836098024733e-10	6.133171738144159e-10	1.3170500457905307e-09
b'HemMar#1#scaffold_1'	22724000	22770000	232	0	0	3.518664359880574e-10
b'HemMar#1#scaffold_1'	22816000	22862000	199	4.201994806383171e-10	6.833304465025964e-11	7.720659166263745e-10
b'HemMar#1#scaffold_1'	22862000	22908000	150	3.165942014458159e-10	0	6.684606374338733e-10
b'HemMar#1#scaffold_1'	22908000	22954000	163	3.530212724557046e-10	1.1548364676471446e-12	7.04887708443762e-10
b'HemMar#1#scaffold_1'	22954000	23000000	302	0	0	3.518664359880574e-10
b'HemMar#1#scaffold_1'	23000000	23046000	69	5.148600051710762e-10	1.6299356918301873e-10	8.667264411591336e-10
b'HemMar#1#scaffold_1'	23046000	23092000	250	2.3622518572652356e-10	0	5.88091621714581e-10
b'HemMar#1#scaffold_1'	23092000	23138000	477	1.3598367594029809e-11	0	3.654648035820872e-10
b'HemMar#1#scaffold_1'	23138000	23184000	259	6.729008629338865e-11	0	4.1915652228144606e-10
b'HemMar#1#scaffold_1'	23184000	23230000	212	0	0	3.518664359880574e-10
b'HemMar#1#scaffold_1'	23230000	23276000	254	2.7707481691914815e-10	0	6.289412529072056e-10
b'HemMar#1#scaffold_1'	23276000	23322000	218	0	0	3.518664359880574e-10
b'HemMar#1#scaffold_1'	23322000	23368000	75	3.4357297809754986e-10	0	6.954394140856073e-10
b'HemMar#1#scaffold_1'	23368000	23414000	595	0	0	3.518664359880574e-10
b'HemMar#1#scaffold_1'	23414000	23460000	329	0	0	3.518664359880574e-10
b'HemMar#1#scaffold_1'	23460000	23506000	403	1.200507780203661e-11	0	3.63871513790094e-10
b'HemMar#1#scaffold_1'	23506000	23552000	323	0	0	3.518664359880574e-10
b'HemMar#1#scaffold_1'	23552000	23598000	260	6.942092503753564e-10	3.423428143872989e-10	1.0460756863634138e-09
b'HemMar#1#scaffold_1'	23598000	23644000	249	0	0	3.518664359880574e-10
b'HemMar#1#scaffold_1'	23644000	23690000	229	1.7509954619174463e-10	0	5.26965982179802e-10
b'HemMar#1#scaffold_1'	23690000	23736000	498	9.922137450341661e-11	0	4.51087810491474e-10
b'HemMar#1#scaffold_1'	23736000	23782000	278	2.829253255003687e-10	0	6.347917614884261e-10
b'HemMar#1#scaffold_1'	23782000	23828000	51	6.607578949904605e-10	3.08891459002403e-10	1.0126243309785179e-09
b'HemMar#1#scaffold_1'	23828000	23874000	277	3.185469477218794e-10	0	6.704133837099368e-10
b'HemMar#1#scaffold_1'	23874000	23920000	152	6.827596809684979e-10	3.308932449804404e-10	1.0346261169565553e-09
b'HemMar#1#scaffold_1'	24012000	24058000	181	0	0	3.518664359880574e-10
b'HemMar#1#scaffold_1'	24058000	24104000	286	9.988252534836903e-11	0	4.5174896133642643e-10
b'HemMar#1#scaffold_1'	24104000	24150000	134	4.071078779377423e-10	5.5241441949684826e-11	7.589743139257997e-10
b'HemMar#1#scaffold_1'	24150000	24196000	126	1.2955808454695583e-10	0	4.814245205350132e-10
b'HemMar#1#scaffold_1'	24196000	24242000	156	6.930138535731959e-10	3.4114741758513847e-10	1.0448802895612533e-09
b'HemMar#1#scaffold_1'	24242000	24288000	293	3.9274812360529174e-11	0	3.911412483485866e-10
b'HemMar#1#scaffold_1'	24288000	24334000	440	0	0	3.518664359880574e-10
b'HemMar#1#scaffold_1'	24334000	24380000	223	2.5105609399517763e-10	0	6.02922529983235e-10
b'HemMar#1#scaffold_1'	24380000	24426000	275	0	0	3.518664359880574e-10
b'HemMar#1#scaffold_1'	24426000	24472000	286	0	0	3.518664359880574e-10
b'HemMar#1#scaffold_1'	24472000	24518000	142	4.962719821462885e-10	1.444055461582311e-10	8.48138418134346e-10
b'HemMar#1#scaffold_1'	24518000	24564000	148	5.203577138697842e-10	1.684912778817267e-10	8.722241498578416e-10
b'HemMar#1#scaffold_1'	24564000	24610000	162	4.46414680672756e-10	9.454824468469854e-11	7.982811166608134e-10
b'HemMar#1#scaffold_1'	24656000	24702000	558	1.562373062921754e-12	0	3.5342880905097916e-10
b'HemMar#1#scaffold_1'	24702000	24748000	742	0	0	3.518664359880574e-10
b'HemMar#1#scaffold_1'	24748000	24794000	704	0	0	3.518664359880574e-10
b'HemMar#1#scaffold_1'	24794000	24840000	531	0	0	3.518664359880574e-10
b'HemMar#1#scaffold_1'	24840000	24886000	401	0	0	3.518664359880574e-10
b'HemMar#1#scaffold_1'	24886000	24932000	50	4.127857443366497e-10	6.091930834859223e-11	7.646521803247071e-10
b'HemMar#1#scaffold_1'	24932000	24978000	469	0	0	3.518664359880574e-10
b'HemMar#1#scaffold_1'	24978000	25024000	474	0	0	3.518664359880574e-10
b'HemMar#1#scaffold_1'	25024000	25070000	377	0	0	3.518664359880574e-10
b'HemMar#1#scaffold_1'	25070000	25116000	198	6.768469009533584e-10	3.249804649653009e-10	1.0287133369414158e-09
b'HemMar#1#scaffold_1'	25116000	25162000	167	4.226076672983179e-10	7.074123131026045e-11	7.744741032863753e-10
b'HemMar#1#scaffold_1'	25162000	25208000	208	3.3066690132423706e-10	0	6.825333373122945e-10
b'HemMar#1#scaffold_1'	25208000	25254000	253	3.9931235332742776e-10	4.74459173393703e-11	7.511787893154852e-10
b'HemMar#1#scaffold_1'	25254000	25300000	539	0	0	3.518664359880574e-10
b'HemMar#1#scaffold_1'	25300000	25346000	163	4.748443817347996e-10	1.2297794574674218e-10	8.26710817722857e-10
b'HemMar#1#scaffold_1'	25346000	25392000	126	5.046779815380907e-10	1.5281154555003325e-10	8.565444175261481e-10
b'HemMar#1#scaffold_1'	25392000	25438000	180	4.1080937786151383e-10	5.894294187345637e-11	7.626758138495712e-10
b'HemMar#1#scaffold_1'	25438000	25484000	150	3.7803849893899363e-10	2.6172062950936177e-11	7.29904934927051e-10
b'HemMar#1#scaffold_1'	25484000	25530000	85	4.5705944547848343e-10	1.0519300949042598e-10	8.089258814665408e-10
b'HemMar#1#scaffold_1'	25530000	25576000	152	2.7557149861271324e-10	0	6.274379346007706e-10
b'HemMar#1#scaffold_1'	25576000	25622000	208	1.1998417367555058e-10	0	4.71850609663608e-10
